message,created_time,id
2016-01-27T08:35:00+0000,Trump standing up to the media. Best move he has made yet. The media supposed to be for the people giving unbiased news. Everybody knows this is not true. Trump is changing the media like he's changing politics. TRUMP RIGHT AGAIN,489361444570094_489510674555171
2016-01-27T13:12:49+0000,"DEAR AMERICA, DO WE REALLY WANT TO ELECT A WUSSY IN THE FIRST SIGN OF CONFRONTATION HAS TO BACK OUT. HEY DONALD, WHATS GOING TO HAPPEN WHEN A FOREIGN NATIONS LEADER IS MOCKING YOU. ARE YOU GOING TO BACK DOWN? WAKE UP AMERICA! I DID. "" Ted Cruz "" IS OUR ONLY TRUE CONSERVATIVE OPTION",489361444570094_489570557882516
2016-01-27T13:25:51+0000,"NO ONE GETS THIS, I have posted here on Donald's facebook time after time. I have been behind Trump ever since he said he was going to run. None of my media colleagues have brought out the TRUTH of what is really happening and I would love to hear anyone's take on this. Let's go to reality, Megyn Kelly is NOT FOX NEWS, she does not OWN that show, she does not buy time for the show, she is an employee of FOX. Since the first debate AND NO ONE HAS BROUGHT THIS UP BUT ME BECAUSE NO ONE GETS IT OR EVERYONE IN THE MEDIA IS AFRAID TO SPEAK THE TRUTH. We all know the establishment has had it in for Trump, you have these PAC's for Ted, Jeb Marco and the rest WASTING MILLIONS of dollars daily on attacks on Trump. And who is the money in these PAC's, they are big business and who is big business??? SPONSORS, SPONSORS OF NETWORKS LIKE FOX. How do Networks keep their lights on? How do they pay salaries? Yes, SPONSORS, AD SALES. Now you have some BIG sponsors who mean Millions in revenue for your network year after year and they are with these PAC's and BIG MONEY boys who don't want to see Trump succeed, so what happens? ""Well if you don't move things away from Trump and more towards the established politicians than we may have to take our ad dollars elsewhere!"" It's a big game. It was OBVIOUS in the first debate. Megyn Kelly did not have a PERSONAL vendetta against Trump, remember she is working for a PAYCHECK, she is working for a NETWORK, they control their people. Did Donald get questions like, ""Mr. Trump we are Trillions of dollars in debt, we are losing jobs to the Orient, what would you do as POTUS?"" NO instead ""you call women fat pigs!"" COME ON PEOPLE WAKE UP this is not about Megyn Kelly it is about FOX and the pressure of the ADVERTISERS!!! Trump is not intimidated by a reporter, Trump is not scared, of course that is what Jeb, Marco and Ted will be saying at the debate, ""well if Trump can't handle Megyn Kelly how is he going to handle Putin!"" Trust me, in my years in the media and following Mr. Trump's success he has handled a lot tougher people than Megyn Kelly. But again, remember it is not her! Do you think it is by design that they are having people on like Michael Moore?? Give me a break it's about MONEY people. Well my only hope is that the debate does not get an audience, because we don't need people tuning in to see what the others are saying about Donald. I think the idea of Donald doing a ""counter"" program for the Vets is genius! You now have people like Rudy Giuliani jumping on the bandwagon for Trump and with the endorsements this week, if you are a Trump supporter you are not wrong!",489361444570094_489573664548872
2016-01-27T14:07:04+0000,"The real problem with Trumpies is that they are losers, electorally they have lost the presidency twice... So they ran to the polls for the midterms and were promised the repeal of ObamaCare and to stop the president. And the president beat the republicans on every policy like a rented mule. Trumpies will do anything to win, the ends justify the means. Evangelicals don't seem to care that Trump has come out in favor of abortion... He has convinced mostly old white people that America is not great. He can piss on their heads and they would thank him if they thought that they could win. Trumpies lose because their policies suck.... They are regressive and often theocratic. They are losers, they will lose again and Trump is their King.",489361444570094_489586441214261
2016-01-27T14:07:49+0000,"Someone on Facebook wanted to know why we supported Trump and I just gave all the reasons, then he pulls from the debate. I hope it doesn't sway the ones that were on the edge from voting for him and I like the idea of raising money or wounded warriors. I was 90% sure I was going to vote for Trump and have came to his defense often, but I am thinking a lot of things through seriously and trying to vision him handling tough combated situations rationally. I think I too will be on the fence til election day now.",489361444570094_489586664547572
2016-01-27T14:10:24+0000,,489361444570094_489591161213789
2016-01-27T15:34:37+0000,I am so glad Donald will not be in the debate on Thursday.  Far too long the politicians have let the News Media dictate what they say and do.  If the Donald has a web site set up for people to donate tomorrow night for the wounded Warriors benefit he is doing I would like to see it posted.  I am very proud to be called an American.  We may be going through a tough time but I AM AN AMERICAN!!   America/USA is the greatest Nation on this earth even after Obama has stomped on her.....,489361444570094_489610641211841
2016-01-27T16:57:11+0000,"PLEASE RESPOND TO THIS POLL about MEGYN KELLY & FOX NEWS.  If you are not a group member, you can join.) https://www.facebook.com/groups/884634131589675/",489361444570094_489633661209539
2016-01-27T23:35:57+0000,That's great,489361444570094_489727894533449
2016-01-27T07:00:10+0000,IMO stuff  like this are fantastic,489467177892854_489496964556542
2016-01-27T04:00:19+0000,Who else  thinks this is cool ?,489404817899090_489458974560341
2016-01-27T04:04:23+0000,I don't want to pay for all of this free stuff fuck you,489404817899090_489459494560289
2016-01-27T04:10:11+0000,,489404817899090_489460317893540
2016-01-27T04:22:12+0000,Feel the BERN!!!,489404817899090_489466851226220
2016-01-27T04:24:41+0000,🇺🇸 Trump 2016 - 2020 🇺🇸,489404817899090_489467311226174
2016-01-27T04:35:04+0000,It should be illegal for a Socailist to run for president in this country. Immigrants came to this country to escape starvation from their Socailist countries! Capitalism is what made America the greatest nation in the world. Why would we want Socailism ?,489404817899090_489468651226040
2016-01-27T04:46:50+0000,For the record - it takes more guts and bravery to step out of a debate than to appear in a debate where there is a Ringling Brothers' Circus Act of target practice being displayed by a biased moderator - instead of producing an informative debate of substance to a deserving crowd concering the State of the Union. NO MORE CLOWN ACTS - FOX NEWS - PLEASE!,489404817899090_489470441225861
2016-01-27T05:05:14+0000,"It's nice to see a candidate/President that the media can not manipulate. The press does not control the President of the United States or presidential candidates. Time for the media to act like journalists again instead of manipulative controlling unprofessional sensationalist.   #Trump has taken steps to #makeAmericagreatagain.
#DonaldTrumpforPresident🇺🇸",489404817899090_489474131225492
2016-01-27T12:31:07+0000,"We don't need more socialism in America, we need far less! No to Sanders.",489404817899090_489551991217706
2016-01-27T12:48:20+0000,I new I liked him not all of Hollywood is stupid .,489404817899090_489565094549729
2016-01-27T13:13:46+0000,"DEAR AMERICA, DO WE REALLY WANT TO ELECT A WUSSY IN THE FIRST SIGN OF CONFRONTATION HAS TO BACK OUT. HEY DONALD, WHATS GOING TO HAPPEN WHEN A FOREIGN NATIONS LEADER IS MOCKING YOU. ARE YOU GOING TO BACK DOWN? WAKE UP AMERICA! I DID. "" Ted Cruz "" IS OUR ONLY TRUE CONSERVATIVE OPTION",489404817899090_489570784549160
2016-01-27T14:10:39+0000,,489404817899090_489591211213784
2016-01-27T14:24:44+0000,Does America really want this old dumb grey headed old fart with his 1930 mentality for president? Get your head out of your ass America! Move forward not backwards..,489404817899090_489593924546846
2016-01-27T15:29:13+0000,Bernie Sanders is calling for gun confiscation.. He has to do this because he is afraid and does not trust American public.Craziness makes people fearful.,489404817899090_489609351211970
2016-01-27T15:32:43+0000,"Let’s join a winner for a change, vote a real American, enough foreigners destroying our country. Donald J. Trump 1st I'm sure he was born in America and won't be a distraction. Looking at his background he will give 100% to make America Great Again. The man loves to win, his life proves it. Overall he is a PATRIOT, Donald at 69 and billionaire doesn't need to be president, he does it for love to America.
https://www.facebook.com/DonaldTrump/videos/10156563265515725/?theater",489404817899090_489610124545226
2016-01-27T15:39:17+0000,,489404817899090_489612007878371
2016-01-28T15:41:39+0000,No to saunders,489404817899090_489941304512108
2016-01-27T07:30:20+0000,anyone else love   this post as much as i do ?  :\,10204528817094383_10204529393948804
2016-01-27T08:30:14+0000,IMO stuff  like this are fantastic who agrees?,10204528811214236_10204529655315338
2016-01-27T03:30:21+0000,Nice !  :\,489376027901969_489453297894242
2016-01-27T04:06:17+0000,Show support and change your profile picture to trump for debate!,489376027901969_489459721226933
2016-01-27T04:26:12+0000,Ad directly over the signs mean this article is useless and a waste of my time.,489376027901969_489467457892826
2016-01-27T04:31:18+0000,"We need an American President,Donald J. Trump All the Way !!",489376027901969_489468177892754
2016-01-27T04:45:54+0000,oldest adage I've heard from birth...if it's too good to be true..it is too good to be true!!!!,489376027901969_489470294559209
2016-01-27T05:09:47+0000,or the record - it takes more guts and bravery to step out of a debate than to appear in a debate where there is a Ringling Brothers' Circus Act of target practice being displayed by a biased moderator - instead of producing an informative debate of substance to a deserving crowd concering the State of the Union. NO MORE CLOWN ACTS - FOX NEWS - PLEASE! https://www.facebook.com/DMLdaily/videos/1106893529350103/?pnref=story,489376027901969_489474711225434
2016-01-27T07:24:03+0000,Trump,489376027901969_489500171222888
2016-01-27T07:24:14+0000,"(PLEASE SHARE or COPY & PASTE) My Top Ten Reasons To Support and Vote for Trump:
1. Donald Trump is immune to special interest lobbying because he has accepted no donations or special interest money. No other candidate can make this claim.
2. Donald Trump knows how to negotiate. No one builds an international business empire the size of Mr. Trump’s without being able to win at the negotiating table.
3. Donald Trump is an executive. The President of the United States is the Chief Executive Officer of our nation. We don’t need a policy expert or a legislator – we need someone who knows how to run an organization. Mr. Trump is the only candidate who has a proven record as a successful executive on a large scale.
4. Donald Trump is honest. Mr. Trump is a man who tells the truth. He may not always say it in the most polished way, but our country has had enough suave liars. It is time for some straight forward honesty.
5. Donald Trump is decisive. We hear about his having business interests that filed for bankruptcy. In each case, he looked at the situation as it was, and then he cut his losses. We need someone who will look at government programs realistically and if they are failures; will end the wasteful Washington spending.
6. Donald Trump is courageous. Mr. Trump has been viciously attacked by the Washington establishment and the media – and he has not budged one inch. In other words, he is willing to take charge and lead.
7. Donald Trump listens. At Trump Presidential events, the audience gets to actually speak to him without being screened, and he responds without a teleprompter.
8. Donald Trump understands that a nation without borders, language and laws is not a nation.
9. Donald Trump has actually read the Bill of Rights, and is willing to defend its provisions. He is not afraid to speak about Christian persecution, and protecting gun rights.
10. Donald Trump loves this country – and says so. He wants to make America great again🇺🇸. 
AND
Big Bad & Bold 
Unafraid To Speak The Truth 
This Man is No Government Puppet 
The Only Man To Really Bring Back America 
A Man To Stop The Stalemate in Washington 
The Right Man To Bring Back A Wealthy America So All People Can Feel Good About The Direction This County is Headed.
We Cannot Afford To Miss A Great Opportunity To Make This Country Proud 
To Make This Country Strong To Make This Country Wealthy And To Bring This Country Together So That We The People Feel Pride in Our Nation
Please With Your Help, 
Together We Can Elect Trump 2016 
A Man That Will Make Such A Difference in Office That Everyone Will Be Proud To Call Him Their President.
Vote 
#TeamTrump2016",489376027901969_489500201222885
2016-01-27T09:39:41+0000,True,489376027901969_489521791220726
2016-01-27T12:47:29+0000,NOTHING IS FREE!!!!!?,489376027901969_489564954549743
2016-01-27T19:01:14+0000,C,489376027901969_489657521207153
2016-01-27T20:39:26+0000,Nothing is free. Someone somewhere has to pay for it.,489376027901969_489681954538043
2016-01-27T23:35:03+0000,Bernie is a dumbass!,489376027901969_489727761200129
2016-01-28T15:26:16+0000,,489376027901969_489937587845813
2016-01-27T03:00:25+0000,Nice :\,489381984568040_489446777894894
2016-01-27T03:18:33+0000,DT to DC!!!,489381984568040_489450971227808
2016-01-27T04:32:06+0000,"We need an American President,Donald J. Trump All the Way !!",489381984568040_489468287892743
2016-01-27T05:05:29+0000,"It's nice to see a candidate/President that the media can not manipulate. The press does not control the President of the United States or presidential candidates. Time for the media to act like journalists again instead of manipulative controlling unprofessional sensationalist.   #Trump has taken steps to #makeAmericagreatagain.
#DonaldTrumpforPresident🇺🇸",489381984568040_489474177892154
2016-01-27T13:14:10+0000,"DEAR AMERICA, DO WE REALLY WANT TO ELECT A WUSSY IN THE FIRST SIGN OF CONFRONTATION HAS TO BACK OUT. HEY DONALD, WHATS GOING TO HAPPEN WHEN A FOREIGN NATIONS LEADER IS MOCKING YOU. ARE YOU GOING TO BACK DOWN? WAKE UP AMERICA! I DID. "" Ted Cruz "" IS OUR ONLY TRUE CONSERVATIVE OPTION",489381984568040_489570857882486
2016-01-27T15:49:08+0000,REALLY CRUZ ????????????????? IM VOTING TRUMP !!!!!!!!!!!!!!!!!!,489381984568040_489613961211509
2016-01-27T23:14:42+0000,"YOU ARE ALL SHEEPLE, lmao, we are doomed",489381984568040_489724494533789
2016-01-27T02:31:04+0000,Always love everything like this,489353261237579_489432771229628
2016-01-27T02:34:35+0000,Fantastic !!!!!!!!!!!!!!!!!!!!!!!,489353261237579_489433314562907
2016-01-27T02:37:46+0000,Well it's about dam time this country got some balls to do something to fight back against this thug,489353261237579_489433781229527
2016-01-27T02:42:39+0000,Trump 2016,489353261237579_489441664562072
2016-01-27T03:00:29+0000,About time,489353261237579_489446811228224
2016-01-27T03:04:35+0000,35 to go? ^_^,489353261237579_489447794561459
2016-01-27T03:06:16+0000,Trump get this USA in order,489353261237579_489448027894769
2016-01-27T03:07:21+0000,"Mr Obama wat you did for USA  
Nothing",489353261237579_489448171228088
2016-01-27T03:17:42+0000,SMART,489353261237579_489450841227821
2016-01-27T03:35:18+0000,"If you don't know which side of the fence you are on regarding the peaceful protest in Burns Oregon…
YOUTUBE.COM    https://www.youtube.com/watch?v=MT7NVD7jvcY",489353261237579_489454134560825
2016-01-27T04:02:48+0000,That's not the part of his anatomy that needs to be cut off!!,489353261237579_489459307893641
2016-01-27T04:13:28+0000,"Too late for Oregon...the killing has begun, RIP American Freedom.",489353261237579_489460951226810
2016-01-27T04:26:05+0000,Way to go. Nullification works keep doing it!,489353261237579_489467431226162
2016-01-27T05:53:38+0000,Stand up America! We need to shut that traitor Obama down!,489353261237579_489481571224748
2016-01-27T06:19:37+0000,"Look at his hateful, evil eyes. Yes, he cares for you America.",489353261237579_489487047890867
2016-01-27T08:21:36+0000,We'll see,489353261237579_489508761222029
2016-01-27T10:29:09+0000,Sad part is! Nobody is gonna do shit about this POS,489353261237579_489528984553340
2016-01-27T10:40:21+0000,about time!!!!,489353261237579_489531011219804
2016-01-27T11:07:06+0000,#trump,489353261237579_489535561219349
2016-01-27T12:21:05+0000,By the time they do something 🇺🇸Trump🇺🇸,489353261237579_489550024551236
2016-01-27T12:26:58+0000,Why didn't they do this when Bush was in office?,489353261237579_489551461217759
2016-01-27T12:37:24+0000,DAMN PEICE OF SHIT RAGHEAD CAN GO SCREW HIMSELF,489353261237579_489553004550938
2016-01-27T13:22:27+0000,Go Trump! Ms. Kelly get take a hike!,489353261237579_489572631215642
2016-01-27T13:36:01+0000,"This is a small win but it's, something if its true!",489353261237579_489576637881908
2016-01-27T13:54:25+0000,Trump u need to show up for the debate. Everybody is going to think if a woman can scare u then we're in trouble with u being president.,489353261237579_489582404547998
2016-01-27T02:00:20+0000,Sweet :p,489342437905328_489424024563836
2016-01-27T02:02:42+0000,You need to do the debate!,489342437905328_489424267897145
2016-01-27T02:04:40+0000,"He is so right, the Americans are not well educated at all. They can't even speak English correctly.  Good for you Donald.",489342437905328_489424601230445
2016-01-27T02:05:34+0000,DT to DC!!!,489342437905328_489424701230435
2016-01-27T02:07:08+0000,Trump 2016,489342437905328_489424904563748
2016-01-27T02:08:07+0000,Let go trump,489342437905328_489425067897065
2016-01-27T02:09:30+0000,If anybody can you can go for it.,489342437905328_489425194563719
2016-01-27T02:11:40+0000,"G
O
O
D 

4

T
R
U
M
P
!!
Now I can watch something else.",489342437905328_489425504563688
2016-01-27T02:12:38+0000,FUCK UUUUU... Asshole,489342437905328_489426201230285
2016-01-27T02:13:26+0000,Mr Trump. My husband loves you too. HE SAID. MAN UP DO THE DEBATE DONT ARGUE W TED ABOUT THE WRONG THINGS LIKE CANADA OR M KELLY OR EVERYONE HATES TED OR IRREVELENT THINGS THAT ARENT POSITIVE AND FOCUSED.BE COOL U GOT IT,489342437905328_489426324563606
2016-01-27T02:15:13+0000,Blow Everyones Mind and do a TRUMP CRUZ TICKET. ITS A WIN WIN.  especially to beat the WITCH,489342437905328_489427084563530
2016-01-27T02:15:32+0000,Thank God!!!!! Thank you! 🇺🇸,489342437905328_489427157896856
2016-01-27T02:16:08+0000,Thank you - Thank you -Thank you DONALD!!!!!  TRUMP-2016 🐘🐘🐘🐘🐘🐘🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,489342437905328_489427321230173
2016-01-27T02:18:40+0000,Right - and END that commie bullshit OBANGHOLE CARE first of all !,489342437905328_489428361230069
2016-01-27T02:22:05+0000,"TRUMP SKIPS DEBATE‼️‼️‼️‼️‼️I think that's GREAT‼️ Reason being Fox had it all figured out to have Kelly still be there for that debate and figuring Trump would be there also!!! They FOX Figured they'd get the ratings and set Trump up to fall just for a Media Circus!! Ha‼️‼️‼️‼️ Trump as Brillant as he is, he knew that also and didn't fall for it‼️‼️‼️ I also Think ALL TRUMP SUPPORTERS NEED TO NOT WATCH THE DEBATE ON TOP OF THAT AND LET FOX CHECK THERE RATING OUT‼️‼️ Soooo Glad Trump didn't bow in to there media circus they FOX were planning on!!! Tell me Trump ain't smart‼️‼️LOL😜Whooo Hooo Trump Train🚃🚃🚃🚃🚃🇺🇸👼",489342437905328_489430131229892
2016-01-27T02:28:50+0000,"VOTE
MR.TRUMP",489342437905328_489432374563001
2016-01-27T02:31:45+0000,TRUMP IS RIGHT !!!,489342437905328_489432891229616
2016-01-27T02:32:48+0000,Please do!!,489342437905328_489433061229599
2016-01-27T02:35:14+0000,Trump 2016,489342437905328_489433384562900
2016-01-27T02:36:43+0000,GO TRUMP!!,489342437905328_489433587896213
2016-01-27T02:38:09+0000,Yes I agree with Donald do away with common core,489342437905328_489433874562851
2016-01-27T03:02:24+0000,,489342437905328_489447221228183
2016-01-27T03:11:15+0000,Hope so. He's had my vote since day one.,489342437905328_489448827894689
2016-01-27T03:13:44+0000,Bad Move Donald.  They are gonna hammer you about not showing up and use that against you. SHOW UP!,489342437905328_489449384561300
2016-01-27T03:27:14+0000,Trump is going to change this country back to the way it was before Obama!! Maybe even better!,489342437905328_489452607894311
2016-01-27T01:31:04+0000,Thanks ! :/,489338991239006_489418347897737
2016-01-27T01:33:57+0000,Hillary for prison 2016!!!!,489338991239006_489419007897671
2016-01-27T01:35:01+0000,Hillary! Hahaha,489338991239006_489419304564308
2016-01-27T01:37:19+0000,"MR.TRUMP WILL NOT BE ATTENDING THE FOX DEBATE. PLEASE NOTIFY ALL SPONSORS. 
Mr.Trump is positively not afraid of Megyn Kelly or Fox News. It's insulting that Fox has the audacity to try to ambush him again in their debate with their Moderators. Once a female dog bites you... she's going to bite you again. 
Make no mistake about it, Without WE THE PEOPLE... they would not have a Fox News & WE THE PEOPLE ARE ONTO YOUR BS. WE'VE HAD ENOUGH OF YOU TOO!",489338991239006_489419864564252
2016-01-27T01:41:44+0000,Criminal Sea Hag Clinton!!!   #Trump!!!!!!,489338991239006_489420611230844
2016-01-27T01:43:59+0000,"Hell, this tell you about this Bitch.",489338991239006_489420904564148
2016-01-27T01:46:11+0000,that's all we need is a Moslem loving  cunt in the White House Muslim dictator in the Supreme Court we would be doomed,489338991239006_489421224564116
2016-01-27T02:14:25+0000,VOTE Donald J. Trump,489338991239006_489426451230260
2016-01-27T02:24:08+0000,"You could put a bombshell up her backside, and the only ones to get hurt would be the mexican donkeys !",489338991239006_489431127896459
2016-01-27T02:27:44+0000,TRUMP IS A PUSSY. Do you want to elect a man who does not even have the balls to show up to a debate when the going gets tough. TED CRUZ ALL.,489338991239006_489432144563024
2016-01-27T02:31:34+0000,"go trump ,screw fox",489338991239006_489432861229619
2016-01-27T02:39:58+0000,obama is shit and so is hillary...... so neither of them have anything truthful to say about anything.....he will trash on her as often as he can to seperate himself from her....but they are two of a kind.....evil both of them.,489338991239006_489434297896142
2016-01-27T03:41:25+0000,The reporter who wrote this is as stupid as a rock. First of all OBAMA IS NOT BLACK... He is 50% Muslim and 50% white get it right you dumb shit. also he a piece of shit just like Hillary,489338991239006_489455127894059
2016-01-27T04:27:42+0000,When Hillary was preaching women's rights and the war on drug's Bill was raping women and was one of the world's biggest drug dealers. Watch (the Clinton chronicles) on youtube now for free.,489338991239006_489467577892814
2016-01-27T04:27:59+0000,"We need an American President ,Donald J. Trump All the Way !!!",489338991239006_489467607892811
2016-01-27T04:49:34+0000,,489338991239006_489471361225769
2016-01-27T04:49:53+0000,,489338991239006_489471487892423
2016-01-27T04:56:41+0000,why aren't these treasonous traitors not in fucking jail ...both need to be shot for treason,489338991239006_489472377892334
2016-01-27T12:58:44+0000,SHE IS A LOWLIFE LIEING PEICE OF SHIT AND KNOW ONE TRUSTS HER!! SHE NEEDS TO BE IN JAIL WITH HER LOWLIFE HUSBAND,489338991239006_489567931216112
2016-01-27T13:11:51+0000,"DEAR AMERICA, DO WE REALLY WANT TO ELECT A WUSSY IN THE FIRST SIGN OF CONFRONTATION HAS TO BACK OUT. HEY DONALD, WHATS GOING TO HAPPEN WHEN A FOREIGN NATIONS LEADER IS MOCKING YOU. ARE YOU GOING TO BACK DOWN? WAKE UP AMERICA! I DID. "" Ted Cruz "" IS OUR ONLY TRUE CONSERVATIVE OPTION",489338991239006_489570397882532
2016-01-27T14:10:57+0000,,489338991239006_489591274547111
2016-01-27T14:24:15+0000,"May God continue to bless our current president, our future presidents, and our country.",489338991239006_489593824546856
2016-01-27T15:42:53+0000,THESE TWO MENTALLY ILL PEOPLE NEED TO BE IN PRISON !!!!!!!!!!!!!!!!!!!!!!,489338991239006_489612661211639
2016-01-27T19:56:44+0000,Double EVIL,489338991239006_489669391205966
2016-01-27T20:53:15+0000,"Maybe if she suddenly finds out she's a black with verrrry light skin. Of course that won't help her horrid, corrupt character and internal evil.
Look at Obama's eyes...they look like a shark...DEATH!",489338991239006_489691807870391
2016-01-27T01:00:14+0000,I think  posts  like this are fantastic who agrees?,489321247907447_489412267898345
2016-01-27T01:03:02+0000,"You had your chance Trey, and sat there pissing your pants !  Either NAIL that filthy bitch or SHUT TO HELL UP !!",489321247907447_489412657898306
2016-01-27T01:14:22+0000,sharing,489321247907447_489415007898071
2016-01-27T01:17:34+0000,Wow,489321247907447_489415417898030
2016-01-27T01:19:02+0000,Nope she will walk again,489321247907447_489415704564668
2016-01-27T01:23:45+0000,Gowdy keeps saying this!  Let's go!,489321247907447_489416687897903
2016-01-27T01:32:08+0000,VOTE Donald J. Trump,489321247907447_489418481231057
2016-01-27T01:52:26+0000,Goody is now a carrier politician he says what you want to hear but does nothing,489321247907447_489422431230662
2016-01-27T02:27:03+0000,,489321247907447_489432081229697
2016-01-27T02:27:17+0000,,489321247907447_489432111229694
2016-01-27T02:27:30+0000,,489321247907447_489432127896359
2016-01-27T02:34:48+0000,All talk no action. Go home Gowdy. We're  tired of  waiting!,489321247907447_489433341229571
2016-01-27T02:43:09+0000,TRUMP IS A WUSSY. Do you want to elect a man who does not even have the balls to show up to a debate when the going gets tough. TED CRUZ ALL.,489321247907447_489441744562064
2016-01-27T02:47:12+0000,I hope so .THEY NEED TO GET TO BOTTOM OF IT. GO RUMP!,489321247907447_489442387895333
2016-01-27T03:10:46+0000,Hurry up already so sick of all the hypocrites she's not indicted but the guy who filmed the planned parent hood murders seriously our country is in a sick mess,489321247907447_489448711228034
2016-01-27T03:38:51+0000,"As long as democrats are in office, she may be indicted, but likely to be immediately pardoned as well. Same with the emails... If it stalls past election time & republicans get the executive position, if trump, go ahead & lock her up... cruz? No telling...",489321247907447_489454597894112
2016-01-27T04:19:41+0000,Hillary for prison 2016,489321247907447_489466497892922
2016-01-27T04:27:17+0000,When Hillary was preaching women's rights and the war on drug's Bill was raping women and was one of the world's biggest drug dealers. Watch (the Clinton chronicles) on youtube now for free.,489321247907447_489467547892817
2016-01-27T04:40:57+0000,Believe it when I see it of her and Obama.,489321247907447_489469664559272
2016-01-27T04:59:10+0000,It is about time!,489321247907447_489473017892270
2016-01-27T05:09:45+0000,She should not be allowed to run while under investigation,489321247907447_489474701225435
2016-01-27T05:22:44+0000,"I wish, I've heard this before all talk no action!",489321247907447_489476291225276
2016-01-27T05:23:42+0000,"yeah, yeah, yeah been hearing this shit for a year.",489321247907447_489476497891922
2016-01-27T05:39:25+0000,"Come on, she should have been indicted a year ago. No she won't be indicted...she owns too many people in Washington.",489321247907447_489479087891663
2016-01-27T06:39:47+0000,"Killary for prison,2016!!!",489321247907447_489493467890225
2016-01-27T00:30:24+0000,IMO posts  like this are fantastic,489401121232793_489406121232293
2016-01-27T00:31:52+0000,"Time to make sure i dont watch the debates now, so get something big going",489401121232793_489406401232265
2016-01-27T00:31:58+0000,I say good for you Trump. Do the Wounded Warriors event and raise some money they so desperately need.,489401121232793_489406417898930
2016-01-27T00:33:05+0000,EXTREMELY STUPID at this point,489401121232793_489406541232251
2016-01-27T00:34:52+0000,Good.  I won't be tuning in!,489401121232793_489406744565564
2016-01-27T00:35:37+0000,Please do the debate so people can see MK's true colors.  She's horrible!,489401121232793_489406877898884
2016-01-27T00:35:41+0000,Go Trump!,489401121232793_489406904565548
2016-01-27T00:36:44+0000,If he walks away from the debate the presidential debate what does that say about him trying to run the United States of America if it gets tough you just  walk away I think you made a bad decision,489401121232793_489407027898869
2016-01-27T00:36:49+0000,I will not be watching the debate if Trump not on  that stage Go to hell Fox,489401121232793_489407041232201
2016-01-27T00:37:49+0000,"So who are the sheep now? Trump is a true leader. It takes balls to make a call like this.i In the beginning he said he wanted a fair chance to run and the media has tried to twist and form our minds. True Trump supporter see through this bull. I won't be watching FOX anymore, not just the debate. Megan third rate...sheep.",489401121232793_489407161232189
2016-01-27T00:39:45+0000,"Dan Nota not at all. Extreamly bold yes. But, it shows Americans what he is made of. That is exactly the man America needs as President. Not a Liar, not a theif, not a pansy ass,  But a stand strong back your words Man.",489401121232793_489407594565479
2016-01-27T00:40:19+0000,Megyn Chose this FILTHY PIG over a  AMERICA that wants TRUMP AS OUR NEXT PRESIDENT,489401121232793_489407674565471
2016-01-27T00:42:14+0000,"Not watching the debates now, that's for sure!!!! Trump is a true leader!!!!",489401121232793_489407984565440
2016-01-27T00:42:34+0000,He said he would go raise money for wounded warriors instead,489401121232793_489408044565434
2016-01-27T00:43:18+0000,Trump a marketing genius ●,489401121232793_489408257898746
2016-01-27T00:43:25+0000,"I would do a town hall if I was Trump, I would rather tune in... and watch Trump... That's a pretty bold move... Let's raise money for the wounded warriors, great idea.",489401121232793_489408497898722
2016-01-27T00:43:31+0000,"I dont care if he attends or not, either way Im not watching anything with Meggy in it",489401121232793_489408874565351
2016-01-27T00:43:49+0000,"TRump:  Tell 'em to go to HELL !  They have NEVER treated you fairly, and aren't about to start.  They're being paid off by the RINO gerbilers !",489401121232793_489409121231993
2016-01-27T00:43:58+0000,"IF MR. TRUMP ATTENDS THE DEBATE AND MEGAN HITS HIM WITH A GOTCHA QUESTION, TELL HER YOU PASS OR DRESS HER DOWN IN FRONT OF THE WORLD JUST HOW UNPROFESSIONAL SHE IS.  YOU ARE OUR LEADER, STAND STRONG AND FIGHT A GOOD FIGHT.  GOD IS WITH YOU",489401121232793_489409354565303
2016-01-27T00:43:58+0000,"Don't matter, I'm still voting for Donald trump!",489401121232793_489409361231969
2016-01-27T00:44:17+0000,Come on you can do this. Show them what your made of.,489401121232793_489409421231963
2016-01-27T00:44:49+0000,Trump is standing up for himself just like he will stand up for our country fox news has done nothing but talk crap on Trump from day one he's not running he's refusing to be treated unfairly I totally agree with him Fox news is a joke,489401121232793_489409487898623
2016-01-27T00:44:50+0000,American's will Not Watch....Without Trump!!!,489401121232793_489409491231956
2016-01-27T00:45:28+0000,"TRUMP,  you are only hurting yourself & your chance to win the election.  Don't be stupid,  not now.  Go, answer questions in even tone, no making faces, be pleasant  respectful  no matter what Megyn does, she's unprofessional with her smirks, childish  giggling, and this will do her in.    SMILE that beautiful handsome SMILE off and on during the debate.......never let her cheap ways get to you -  YOU'RE BETTER THAN THAT AND BETTER THAN SHE IS.",489401121232793_489409591231946
2016-01-27T00:47:01+0000,I hope the sponsors can back out. They'll want to advertise at his town hall or whatever he does that night. In with Trump 100 per cent. Very bold move. Fox is unprofessional.,489401121232793_489409881231917
2016-01-27T00:00:13+0000,Cool   :\,489291364577102_489400764566162
2016-01-27T00:05:13+0000,Doesn't bother me a damn bit! Trump for President 2016!,489291364577102_489401491232756
